<div>芝居</div>,しばい,[0],<div>[名]戏剧;演技;花招，骗人的招数</div>,<div>△芝居を見に行く。/去看戏（或舞台演出）。</div><div>△あの俳優は芝居が下手だ。/那个演员演技拙劣。</div>,"",芝居を打つ。/演戏，表演；耍花招（骗人）。,[sound:芝居.mp3]
<div>始発</div>,しはつ,[0],[名]始发，始发姑；头班车,△大阪始発の電車/大阪始发的电车,終発（しゅうはつ）[0][名]末班车,"",[sound:始発.mp3]
<div>地盤</div>,じばん,[0],<div>[名]地表，地壳;地基;根据地，基地</div>,△地盤を築く。/构建根据地。,"","",[sound:地盤.mp3]
<div>耳鼻科</div>,じびか,[0],[名]耳鼻科,"","<div><font face=""Helvetica Neue"" size=""3""><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);"">△小児科（しょうにか）[0][名]小儿科</span></font></div><div><font face=""Helvetica Neue"" size=""3""><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);"">△婦人科(ふじんか）[0] [名]妇科</span></font></div><div><font face=""Helvetica Neue"" size=""3""><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);"">△内科（ないか）[0][名]内科</span></font></div><div><font face=""Helvetica Neue"" size=""3""><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);"">△外科（げか）[0][名]外科</span></font></div>","",[sound:耳鼻科.mp3]
<div>しびれる</div>,しびれる,③,[自動2]麻痹，失去知觉;发麻,<div>△足がしびれる。/脚麻。</div><div>△あまりにも辛くて舌がしびれる。/太辣了，舌头发麻了。</div>,"","",[sound:baidu-be674fed-6bede478-88b90073-6f5c483b-95198b96.mp3]
<div>紙幣</div>,しへい,①,[名]纸币，纸钞,"",硬货（こうか）①[名]硬币•金属铸币,"",[sound:紙幣.mp3]
<div>志望</div>,しぼう,[0],[名•他動3]志愿，心愿,△志望校/志愿报考的学校,"","",[sound:志望.mp3]
<div>脂肪</div>,しぼう,[0],&nbsp;[名]脂肪,△脂肪細胞/脂肪细胞,死亡（しぼう）[0][名•自動3]死亡,"",[sound:脂肪.mp3]
萎む,しぼむ,[0],[自動1]枯萎，凋谢,△風船が萎む。/气球瘪掉。<div>△夢が萎む。/梦想破灭。</div>,"","",[sound:baidu-6d11abce-21ab4502-33709c1e-98af8b78-629f0375.mp3]
<div>資本</div>,しほん,[0],[名]资本,△資本金/资本，本金,"","",[sound:資本.mp3]
<div>縞</div>,しま,②,[名]条纹，格纹,△縞模様/条状花纹,"","",[sound:縞.mp3]
<div>しまった</div>,しまった,②,[嘆]糟了，糟糕,<div>△しまった、宿題を持ってくるのを忘れ</div><div>た。/糟糕，忘记把作业带过来了。</div>,"","",[sound:しまった.mp3]
<div>しみじみ</div>,しみじみ,③,<div>[副•自動3]认真地;深切地;亲密地，恳切地</div>,<div>△しみじみと感じる。/深切感受到。</div><div>△しみじみと語り合う。/亲密交谈。</div>,つくづく③②[副]衷心地，深切感到,"",[sound:しみじみ.mp3]
<div>地道</div>,じみち,[0],[名•ナ形]踏实，脚踏实地,△地道に努力する。/踏实地努力。,着実（ちゃくじつ）⑤[ナ形]踏实;牢靠,"",[sound:地道.mp3]
<div>じめじめ</div>,じめじめ,①,<div>[副•自動3]湿漉漉，湿气重的；阴沉，不活泼</div>,<div>△梅雨で部屋の中がじめじめしている。/由于是梅雨季节，房间里湿气很重。</div>,"","",[sound:じめじめ.mp3]
<div>しめた</div>,しめた,①,[嘆]太棒了，正中下怀,<div>△しめた、うまくいったぞ。/太好了，进展顺利。</div>,"","",[sound:baidu-f29d3d56-91309a9d-3f1f2264-edca552c-d1e53332.mp3]
<div>湿る</div>,しめる,[0]&nbsp;,[自動1]潮湿;心情忧郁,△梅雨で布団が湿る。/因梅雨被子潮湿。&nbsp;,"","",[sound:baidu-0abe9ccb-8ccfe013-a6243da0-60442327-01b15883.mp3]
<div>占める</div>,しめる,②,<div>[他動2]占据，占领；占有(一定的比例）</div>,△過半数を占める。/占半数以上。,<div>閉める（しめる）②[他動2]关闭（门窗等）;关门，打烊，歇业&nbsp;</div>,"",[sound:占める.mp3]
<div>地面</div>,じめん,①,[名]地面，地表；土地，地皮,△地面に座る。/坐在地面上。,"","",[sound:地面.mp3]
<div>下</div>,しも,②,<div>[名]偏，远；（河流）下游；身份低;后半</div>,<div>△下座/下座，末座</div><div>△川下/河川下游</div><div>△下半期/下半期，后半期</div>,上(かみ）①[名]上游;前面;天皇;前半,"",[sound:baidu-3a6b6bd3-00b442c1-ef699714-48977bed-98d2aa14.mp3]
<div>地元</div>,じもと,[0]③,[名]当地，本地,△地元出身/本地出生,"","",[sound:地元.mp3]
<div>〜弱</div>,〜じゃく,"",[接尾]不足……,△1メートル弱飛んだ。/跳了不到ー米高。
<div>蛇口</div>,じゃぐち,[0],[名]水龙头,△蛇口をひねる。/拧水龙头。,<div>蛇足（だそく）[0][名]画蛇添足；多余的</div><div>东西</div>,"",[sound:baidu-2e1c17ec-e2c0468b-b0c35df2-1ccac242-f8310a81.mp3]
<div>弱点</div>,じゃくてん,③,[名]弱点;短处，缺点,△相手の弱点をつかむ。/抓住对手的缺点。,欠点（けってん)③[名]缺点,"",[sound:弱点.mp3]
<div>借家</div>,しゃくや,[0],[名]租房，租的房子,<div>△借家に住む。/住在租的房子里。</div><div><br /></div>,"","",[sound:借家.mp3]
<div>写生</div>,しゃせい,[0],<div>[名•他動3]写生，照实物作画</div>,△富士山を写生する。/画富士山的写生画。,<div>スケッチ（sketch)②[名•他動3]写生，素</div><div>描;概要，提纲</div>,"",[sound:写生.mp3]
<div>社説</div>,しゃせつ,[0],[名]社论，社评,△朝日新聞の社説/朝日新闻的社论,"","",[sound:社説.mp3]
<div>若干</div>,じゃっかん,[0],"<div>[名•副]若干，多少,有些</div>",<div>△若干足りないところがある。/多少有点不足之处。</div>,"","",[sound:若干.mp3]
<div>shutter</div>,シャッター,①,<div>[名]快门，遮光器；卷拉门</div>,<div>△シャッターを切る。/按快门。</div>,"","",[sound:シャッター.mp3]
<div>しゃぶる</div>,しゃぶる,[0]②,<div>[他動1]含在口中，放在嘴里吮吸</div>,<div>△指をしゃぶる。/吮指。&nbsp;</div>,"","",[sound:しゃぶる.mp3]
<div>車輪</div>,しゃりん,[0],<div>[名]车轮;拼命工作，努力做好</div>,<div>△車輪が外れる。/轮胎脱落了。</div><div>△大車輪で働く。/拼命工作。</div>,"","",[sound:車輪.mp3]
genre,ジャンル,①,[名]种类，体裁,△ジャンル別に分ける。/按种类分。,"","",[sound:ジャンル.mp3]
<div>〜種</div>,〜しゅ,"",[接尾]……种类，类别,<div>△絶滅危惧種/瀕危物种</div><div>△職種/职业的种类，职别</div><div>△業種/行业&nbsp;</div>
<div>〜酒</div>,〜しゅ,"","[接尾]<span class=""Apple-tab-span"" style=""white-space: pre""> </span>酒",△日本酒/日本酒
<div>〜州</div>,〜しゅう,"",[接尾]……州；……洲,△欧州/欧洲
<div>〜集</div>,〜しゅう,"",[接尾]……集合,<div>△作品集/作品集</div><div>△文学全集/文学全集</div>
<div>重〜</div>,じゅう〜,"",[接頭]重；双重，两个,△重金属/重金属
<div>銃</div>,じゅう,①,[名]枪,△銃を構える。/端枪。,"","",[sound:銃.mp3]
<div>〜重</div>,〜じゅう,"",[接尾]重，层,△五重の塔/五重塔，五层塔
<div>周囲</div>,しゅうい,①,[名]周围，四周（环境）,△周囲の影響を受ける。/受周围人的影响。,"","",[sound:周囲.mp3]
<div>集会</div>,しゅうかい,[0],<div>[名•自動3]集会，很多人聚集在一起</div>,△集会を開く。/召开集会。,"","",[sound:集会.mp3]
<div>収穫</div>,しゅうかく,[0],<div>[名•他動3]收成；收获(成果等）</div>,<div>△史上最大の収穫をあげる。/获取有史以来最好的收成。</div><div>△修学旅行の収穫/修学旅行的收获</div>,"","",[sound:収穫.mp3]
<div>就学</div>,しゅうがく,[0],[名•自動3]就学，上(小）学,<div>△就学年齢/上学年龄</div>,"","",[sound:就学.mp3]
<div>宗教</div>,しゅうきょう,①,[名]宗教,△宗教を信じる。/信仰宗教。,"","",[sound:宗教.mp3]
<div>就業</div>,しゅうぎょう,[0],<div>[名•自動3]就业，开始工作</div>,△就業時間/上班时间,<div>終業（しゅうぎょう）[0][名•自動3]工作</div><div>结束;結束学业</div>,"",[sound:就業.mp3]
<div>集金</div>,しゅうきん,[0],<div>[名•自他動3]收钱，收来的钱款</div>,<div>△集金に回る。/到各处去收款。</div>,"","",[sound:集金.mp3]
<div>集計</div>,しゅうけい,[0],[名•他動3]统计，合计,△得点を集計する。/合计得分。,統計（とうけい）⑤[名•他動3]统计，汇总,"",[sound:集計.mp3]
<div>集合</div>,しゅうごう,[0],[名他動3]集中，集合,△学校の正門に集合する。/在学校正门集合。,"","",[sound:集合.mp3]
<div>収支</div>,しゅうし,①,[名]收支,△収支が合わない。/收支不平衡。,"","",[sound:収支.mp3]
<div>終始</div>,しゅうし,①,<div>[副•自動3]自始至终，从头到尾</div>,△曖昧な態度に終始した。/态度始终不明了。,<div>始終（しじゅう）①[名•副]开始与结束;从</div><div>头到尾，自始至终；始终</div>,"",[sound:終始.mp3]
<div>習字</div>,しゅうじ,③,[名]习字，练字,<div>△ペン習字/练钢笔字</div><div>△習字を習う。/练习书法。</div>,"","",[sound:習字.mp3]
<div>充実</div>,じゅうじつ,[0],[名•自勒3]充实，完备,<div>△充実感/充实感</div><div>△充実した生活/充实的生活</div>,<div>空虚（くうきょ)①[名•ナ形]空的；空洞</div><div>的，空虚的</div>,"",[sound:充実.mp3]
<div>修飾</div>,しゅうしょく,[0],<div>[名•他動3]修饰，装饰</div>,△修飾の多い表現/有诸多修饰的表达方式,就職（しゅうしょく）[0][名•自動3]就职，就业,"",[sound:修飾.mp3]
<div>修正</div>,しゅうせい,[0],<div>[名•他動3]修正，改正错误</div>,<div>△軌道を修正する。/修正轨道。</div>,"","",[sound:修正.mp3]
<div>修繕</div>,しゅうぜん,[0],&nbsp;[名•他動3]修缮.修理,△屋根を修繕する。/修理房顶。,"<div>修復（しゅうふく）[0][名.他動3]修复,</div><div>使……恢复完整</div>","",[sound:修繕.mp3]
<div>重体</div>,じゅうたい,[0],[名]病危，垂危,△重体に陥る。/病危。,"<div>渋滞（じゅうたい)[0] [名•自動3]停滞不</div><div>前,堵塞;寒车</div>","",[sound:重体.mp3]
<div>絨毯</div>,じゅうたん,①,[名]地毯，绒毯,△絨毯を敷く。/铺地毯。,力一ペット（carpet)①③[名]地毯,"",[sound:絨毯.mp3]
<div>終着</div>,しゅうちゃく,[0],"&nbsp;[名](车辆）到达终点,最终达到目的地",△終着駅/终点站,"","",[sound:終着.mp3]
<div>重複</div>,じゅうふく/ちょうふく,[0],[名動3]重复,△話が重複する。/说重复的话。,"","",[sound:重複.mp3]
<div>重役</div>,じゅうやく,[0],&nbsp;[名]重要角色，要职,△会社の重役につく。/担任公司要职。,"","",[sound:重役.mp3]
<div>従来</div>,じゅうらい,①,<div>[名•副]从来，从以前到现在</div>,△従来と異なる,"","",[sound:従来.mp3]
<div>修了</div>,しゅうりょう,[0]&nbsp;,<div>[名.他動3]完成学业，修完一定的课程</div>,△修士課程を修了する。/完成硕士课程。&nbsp;,"","",[sound:修了.mp3]
<div>重力</div>,じゅうりょく,①,[名]重力，万有引力,<div>△重力の理論/引力理论</div>,"","",[sound:重力.mp3]
<div>主観</div>,しゅかん,[0],[名]主观,△主観を交える。/掺杂主观认识。,"","",[sound:主観.mp3]
主観的,しゅかんてき,[0],[ナ形]主观的,"","","",[sound:主観的.mp3]
<div>主義</div>,しゅぎ,①,[名]主义，原则,<div><br /></div>,"",<div>事なかれ主義/多一事不如少一事，但求</div><div>无事的消极主义</div>,[sound:主義.mp3]
<div>熟語</div>,じゅくご,[0],"[名]熟语,复合词,惯用句",△四字熟語/四字成语,"","",[sound:熟語.mp3]
<div>縮小</div>,しゅくしょう,[0],<div>[名•自他動3]缩小，缩减</div>,△生産を縮小する。/缩减生产。,"<div>△拡大（かくだい）[0] [名.自他動3]放大,扩大&nbsp;</div>","",[sound:縮小.mp3]
<div>熟成</div>,じゅくせい,[0],[名•自動3]成熟，发酵,<div>△ぶどう酒が熟成する。/葡萄酒酿成了。</div>,"","",[sound:熟成.mp3]
<div>宿泊</div>,しゅくはく,[0],[名.自動3]住宿,△民家に宿泊する。/借宿民居。&nbsp;,"","",[sound:宿泊.mp3]
<div>宿命</div>,しゅくめい,[0],[名]宿命.命运,△宿命論/宿命论,"","",[sound:宿命.mp3]
主語,しゅご,①,[名]主语,"",△述語（じゅつご）[0][名]谓语<div>△目的語（もくてきご）[0][名]宾语</div>,守護（しゅご)①[名·他動3]守护，守卫<br>,[sound:主語.mp3]
<div>主催</div>,しゅさい,[0],&nbsp;[名•他動3]主办，举办,△クイズ大会を主催する。/举办智力竞答。,"","",[sound:主催.mp3]
<div>取材</div>,しゅざい,[0],"&nbsp;[名·他動3]取材,采访",<div>△取材の許可を得る。/得到采访的批准。</div><div>△事故現場を取材する。/采访事故现场。</div>,"","",[sound:取材.mp3]
<div>受賞</div>,じゅしょう,[0],"<div>[名.自他動3]获奖,得奖</div>",<div>△ノーベル賞を受賞する。/获诺贝尔奖。</div>,"","",[sound:受賞.mp3]
<div>主題</div>,しゅだい,[0],<div>[名]主题，大标题;作品的中心思想</div>,△主題歌/主題曲,テーマ（theme)①[名]主题，议题,"",[sound:主題.mp3]
<div>出現</div>,しゅつげん,[0],<div>[名.自動3]出现，显现出来</div>,△新型器械の出現/新型机器的出现,"","",[sound:出現.mp3]
<div>出向</div>,しゅっこう,[0],[名·自動3]派往，调职,△支社へ出向する。/调往子公司。,<div>△出航（しゅっこう）[0][名•自動3]起航</div><div>△出港（しゅっこう）[0][名.自動3]离港</div><div>△出講（しゅっこう）[0] [名•自動3]去讲课.去（给别人）上课</div>,"",[sound:出向.mp3]
<div>出生</div>,しゅっしょう/しゅっせい,[0]&nbsp;,"<div>[名動3]出生,诞生</div>",△出生率/出生率,"","",[sound:出生.mp3]
<div>出場</div>,しゅつじょう,[0],<div>[名.自動3](比赛、演出等）出场，参加</div>,<div>△オリンビック大会に出場する。/参加奥运会。</div>,<div>△欠場（けつじょう）[0][名•自動3]缺场，不出席&nbsp;</div><div>△退場（たいじょう）[0] [名•自動3]退场&nbsp;</div>,"",[sound:出場.mp3]
<div>出世</div>,しゅっせ,[0],<div>[名•自動3]出世，出生;(获得）成功，出入头地</div>,△立身出世/出人头地，大有出息,"","",[sound:出世.mp3]
<div>出品</div>,しゅっぴん,[0],[名•他動3]展出产品,<div>△展覧会で作品を出品する。/在展览会上展出作品。&nbsp;</div>,"","",[sound:出品.mp3]
<div>主役</div>,しゅやく,[0]&nbsp;,[名]重要人物；主角,△主役を演じる。/扮演主角。,脇役(わきやく）[0] [名]配角,"",[sound:主役.mp3]
<div>準〜</div>,じゅん〜,"",[接頭]准……；次于,△準優勝/亚军
<div>瞬間</div>,しゅんかん,[0],[名]瞬间，一瞬,△決定的瞬間/决定性的瞬间&nbsp;,"","",[sound:瞬間.mp3]
<div><div>循環</div></div>,じゅんかん,[0],[名•自動3]循环,<div><div>△血液循環/血液循环</div></div>,"","",[sound:循環.mp3]
<div>順々に</div>,じゅんじゅんに,③,<div>[副]按顺序，依次</div>,<div>△順々に問題を解決していく。/逐个解决</div><div>问题。</div>,"","",[sound:baidu-4e9b6d7c-88d89265-580f5689-f76c92a1-edd9b38f.mp3]
<div>純情</div>,じゅんじょう,[0],<div>[名•ナ形]纯情，纯洁，天真</div>,△純情な青年/純洁的青年,"","",[sound:純情.mp3]
純粋,じゅんすい,[0],[名•ナ形]纯粹，单纯,純粋な若者/純真无邪的年轻人,"","",[sound:純粋.mp3]
<div>諸〜</div>,しょ〜,"",<div>[接頭]诸……，各种各样，形形色色</div>,<div>△教育に関する諸問題/与教育相关的各种</div><div>问题</div><div>△諸君/各位，诸位</div>
